date,target_value,target_outlier_count,lat,lon,elev
2020-11-01,3.71,0,-3.34,29.27,774.0
2020-12-01,3.61,0,-3.34,29.27,774.0
2021-01-01,3.82,0,-3.34,29.27,774.0
2021-02-01,3.77,0,-3.34,29.27,774.0
2021-03-01,3.78,0,-3.34,29.27,774.0
2021-04-01,3.81,0,-3.34,29.27,774.0
2021-05-01,3.9,0,-3.34,29.27,774.0
2021-06-01,3.72,0,-3.34,29.27,774.0
2021-07-01,3.64,0,-3.34,29.27,774.0
2021-08-01,3.65,0,-3.34,29.27,774.0
2021-09-01,3.68,0,-3.34,29.27,774.0
2021-10-01,3.69,0,-3.34,29.27,774.0
2021-11-01,3.6,0,-3.34,29.27,774.0
2021-12-01,3.61,0,-3.34,29.27,774.0
2022-01-01,3.7,0,-3.34,29.27,774.0
2022-02-01,3.79,0,-3.34,29.27,774.0
2022-03-01,3.87,0,-3.34,29.27,774.0
2022-04-01,3.84,0,-3.34,29.27,774.0
2022-05-01,3.86,0,-3.34,29.27,774.0
2022-06-01,3.77,0,-3.34,29.27,774.0
2022-07-01,3.31,0,-3.34,29.27,774.0
2022-08-01,3.48,0,-3.34,29.27,774.0
2022-09-01,3.52,0,-3.34,29.27,774.0
2022-10-01,3.59,0,-3.34,29.27,774.0
2022-11-01,3.67,0,-3.34,29.27,774.0
2022-12-01,3.62,0,-3.34,29.27,774.0
2023-01-01,3.84,0,-3.34,29.27,774.0
2023-02-01,3.67,0,-3.34,29.27,774.0
2023-03-01,3.77,0,-3.34,29.27,774.0
2023-04-01,4.03,0,-3.34,29.27,774.0
2023-05-01,4.17,0,-3.34,29.27,774.0
2023-06-01,3.82,0,-3.34,29.27,774.0
2023-07-01,3.67,0,-3.34,29.27,774.0
2023-08-01,3.53,0,-3.34,29.27,774.0
2023-09-01,3.59,0,-3.34,29.27,774.0
2023-10-01,3.58,0,-3.34,29.27,774.0
2023-11-01,3.79,0,-3.34,29.27,774.0
2023-12-01,3.98,0,-3.34,29.27,774.0
2024-01-01,4.15,0,-3.34,29.27,774.0
2024-02-01,4.18,0,-3.34,29.27,774.0
2024-03-01,4.16,0,-3.34,29.27,774.0
2024-04-01,4.37,0,-3.34,29.27,774.0
2024-05-01,4.45,0,-3.34,29.27,774.0
2024-06-01,4.39,0,-3.34,29.27,774.0
2024-07-01,4.23,0,-3.34,29.27,774.0
2024-08-01,4.23,0,-3.34,29.27,774.0
2024-09-01,4.17,0,-3.34,29.27,774.0
2024-10-01,4.19,0,-3.34,29.27,774.0
2024-11-01,4.28,0,-3.34,29.27,774.0
2024-12-01,4.25,0,-3.34,29.27,774.0
