river,date,year,month,water_level,water_level_observed,runoff,runoff_observed,temp_max_observed,temp_min_observed,temp_mean_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean
Mutimbuzi,1992-04-01,1992,4,0.46233333333333343,0.46233333333333343,19.99,19.99,29.39666666666666,20.103333333333335,24.75,52.400000000000006,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.817233708333333,17.83895000000001,31.144650000000013,116.40834858321999,0.49799544005569446,0.5230486345186112,16.74478325000001,101196.82077777777
Mutimbuzi,1992-05-01,1992,5,0.36999999999999983,0.36999999999999983,11.63,11.63,29.43548387096774,19.22258064516129,24.329032258064515,108.80000000000003,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.478086115591452,15.67455000000001,29.828850000000045,166.12100601152,1.278200475315726,0.5225266612729839,15.69636706989246,101303.75542338709
Mutimbuzi,1992-06-01,1992,6,,,8.35,8.35,29.59333333333333,18.85666666666667,24.225,7.7,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.499717847222257,15.146749999999997,30.495870000000025,27.378559109439998,1.13621567601125,0.801798565658889,15.213826236111117,101414.85496527779
Mutimbuzi,1992-07-01,1992,7,,,3.08,3.08,29.28709677419355,16.119354838709675,22.703225806451613,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.10548948924736,13.392200000000003,30.062460000000044,0.11348724353999999,1.0813724131431048,1.3260327201598117,13.116981034946264,101504.22142473118
Mutimbuzi,1992-08-01,1992,8,,,0.76,0.76,29.99677419354839,16.39677419354839,23.19677419354839,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.29701719086023,13.832360000000051,30.849400000000003,0.01430511446,1.0314790254501343,1.589731072869355,12.07058270161292,101440.50657258065
Mutimbuzi,1992-09-01,1992,9,,,1.04,1.04,31.373333333333335,18.93,25.151666666666667,15.7,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.986468833333333,16.92610000000002,31.960200000000043,2.6645660233200004,1.5754593307048332,1.0332052643056946,12.417884763888935,101188.58313194446
Mutimbuzi,1992-10-01,1992,10,,,20.23,20.23,30.854838709677413,19.1741935483871,25.01451612903226,33.000000000000014,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.97256286290326,16.70974000000001,31.63906000000003,4.43792342902,0.656557061235457,0.3015935558931452,13.049631948924741,101201.75172715053
Mutimbuzi,1992-11-01,1992,11,,,20.89,20.89,29.303333333333327,19.256666666666664,24.279999999999994,84.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.4972910416667,14.641020000000026,30.233640000000037,148.82135409646,0.90147013052,0.1480708014376389,13.913476763888923,101203.66485416665
Mutimbuzi,1992-12-01,1992,12,,,21.51,21.51,29.319354838709685,19.122580645161293,24.22096774193549,68.19999999999997,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.48838381720435,15.95333000000005,28.826750000000004,118.62611752972,0.5471185657185483,0.13968711710551077,15.730699959677452,101236.69620967742
Mutimbuzi,1993-01-01,1993,1,,,14.79,14.79,29.4,20.099999999999994,24.749999999999996,83.19999999999999,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.658666747311884,15.684660000000008,29.330700000000036,39.87503032286,0.08293908726518817,0.027019726122647848,15.582224879032253,101274.14361559138
Mutimbuzi,1993-02-01,1993,2,,,11.31,11.31,29.407142857142855,19.875000000000004,24.64107142857143,134.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.10055895833335,16.54513000000003,29.543540000000007,63.29393388118,-0.20960294093794643,0.05759141606874999,16.240765461309593,101219.57395833333
Mutimbuzi,1993-03-01,1993,3,,,21.76,21.76,29.11290322580646,18.91612903225806,24.01451612903226,116.10000000000002,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.594587526881753,16.402919999999995,31.31185000000005,4.98461726392,0.2751754835028226,0.49147013039973114,15.559448669354879,101217.49653225807
Mutimbuzi,1993-04-01,1993,4,,,19.54,19.54,29.420000000000005,19.326666666666664,24.373333333333335,64.50000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.137301888888885,17.31030000000004,30.365530000000035,2.55012511786,0.8874764542375,0.7217785952439583,14.67689279166666,101171.16038194444
Mutimbuzi,1993-05-01,1993,5,,,13.36,13.36,29.674193548387098,19.577419354838714,24.625806451612906,59.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.811367459677456,16.394000000000005,31.016380000000026,16.363143957480002,0.9960642765860216,0.7568092486394623,15.459671922043015,101259.41162634408
Mutimbuzi,1993-06-01,1993,6,,,4.03,4.03,29.58666666666667,18.51666666666667,24.05166666666667,0.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.573606083333345,16.154380000000003,30.514430000000004,9.20295706046,0.877028973756,1.108385786213889,14.279942944444485,101455.98175694444
Mutimbuzi,1993-07-01,1993,7,,,1.4,1.4,29.516129032258064,16.21290322580645,22.864516129032257,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.32532586021506,15.312980000000039,30.238730000000032,0.01096725476,1.163091821867742,1.5701341716545698,12.610360349462383,101457.1971236559
Mutimbuzi,1993-08-01,1993,8,,,0.84,0.84,30.132258064516126,18.216129032258067,24.174193548387095,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.429075053763484,14.780079999999998,31.85730000000001,2.4981498916,1.3393855545389786,1.2084165995069893,12.810706411290312,101425.76052419355
Mutimbuzi,1993-09-01,1993,9,,,2.1,2.1,31.606666666666666,18.166666666666668,24.886666666666667,1.2,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.580439791666663,16.560450000000003,32.76553000000001,1.25932693718,1.6384209541486112,1.3029719443355556,11.496182347222259,101229.83740972223
Mutimbuzi,1993-10-01,1993,10,,,27.15,27.15,31.987500000000008,19.74230769230769,25.86490384615385,28.700000000000003,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.14526221774196,17.97216000000003,34.00027,2.20441815748,1.5060739834591397,0.8414586382045699,11.798202083333365,101158.40514784947
Mutimbuzi,1993-11-01,1993,11,,,23.37,23.37,29.76,19.81,24.785,71.10000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.037405138888914,18.00347000000005,31.8981,28.38850022632,0.8977397490056388,0.3223592677741667,13.789220069444468,101112.51706944445
Mutimbuzi,1993-12-01,1993,12,,,24.23,24.23,29.57096774193548,19.29032258064516,24.43064516129032,56.70000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.161423266129077,16.911220000000014,30.950000000000045,6.104469325639999,1.1579223527647848,0.3815428417141129,13.432403346774208,101143.87475134408
Mutimbuzi,1994-01-01,1994,1,,,14.19,14.19,29.000000000000004,19.417391304347827,24.208695652173915,156.80000000000004,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.180095322580655,17.71627000000001,32.37820000000005,66.14923510796001,0.17016905127271506,0.3348419239778226,15.70904747311829,101113.35240591397
Mutimbuzi,1994-02-01,1994,2,,,12.93,12.93,30.02777777777778,19.999999999999996,25.013888888888886,11.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.988682529761945,17.301450000000045,31.610250000000008,87.95929076050001,-0.27211389010677084,0.013731978784226188,15.672456577380956,101201.93593005951
Mutimbuzi,1994-03-01,1994,3,,,14.96,14.96,30.28888888888889,19.01851851851852,24.653703703703705,59.199999999999996,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.7391263037635,17.239220000000046,30.498500000000035,50.281047682819995,0.07303683831814517,0.2818832182292742,16.55713122311829,101205.77186827957
Mutimbuzi,1994-04-01,1994,4,,,23.27,23.27,30.29333333333333,19.450000000000003,24.871666666666666,109.10000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.10615531944444,16.74350000000004,31.46810000000005,1.4901161163199999,0.8415824907418056,0.6581953907073611,14.990325736111117,101169.95624305557
Mutimbuzi,1994-05-01,1994,5,,,10.37,10.37,30.17096774193548,19.77096774193549,24.970967741935485,35.800000000000004,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.93528783602153,17.47958,30.833280000000002,6.30474083548,1.025079100498387,0.7956348761561828,14.498406061828007,101334.41387768817
Mutimbuzi,1994-06-01,1994,6,,,4.56,4.56,30.446666666666665,17.606666666666666,24.026666666666664,0.6,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.797012291666704,16.47003000000001,31.78335000000004,5.7287215566,0.7886313755075001,1.2023075294164582,13.919031597222215,101370.6135138889
Mutimbuzi,1994-07-01,1994,7,,,1.51,1.51,29.677419354838708,16.97741935483871,23.32741935483871,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.584563508064548,14.407399999999996,30.605830000000026,1.8272399931399999,1.1202282026276882,1.3565372956244222,12.730197002688215,101442.61286290322
Mutimbuzi,1994-08-01,1994,8,,,0.62,0.62,30.74999999999999,17.90833333333334,24.329166666666666,10.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.38930342741935,15.44870000000003,30.89443,0.0476837153,1.127288881117863,1.3424691844396102,12.450734448924777,101319.53264112903
Mutimbuzi,1994-09-01,1994,9,,,1.16,1.16,32.146428571428565,19.84444444444444,25.995436507936503,5.7,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.4963342916667,15.983850000000018,31.81850000000003,3.74484059386,1.4790287189156945,1.0115359613926527,12.957235749999995,101235.4052638889
Mutimbuzi,1994-10-01,1994,10,,,16.2,16.2,29.81935483870968,19.238709677419358,24.529032258064518,64.60000000000002,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.50854572580647,16.533040000000028,30.583950000000016,4.448413834819999,1.0181219856367203,0.41653895698642474,13.509186518817216,101170.83775537636
Mutimbuzi,1994-11-01,1994,11,,,21.2,21.2,30.01,19.31,24.66,100.39999999999999,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.895253819444463,15.62435000000005,30.89712000000003,58.5634709318,0.5233613534502778,0.13231396087116667,15.661152972222226,101227.16540277778
Mutimbuzi,1994-12-01,1994,12,,,10.64,10.64,29.241935483870964,19.82333333333333,24.53263440860215,104.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.666876693548375,16.893950000000018,30.114370000000008,18.171310443379998,0.48410928456169355,0.42642872311412633,15.733832768817194,101268.42731182795
Mutimbuzi,1995-01-01,1995,1,,,14.38,14.38,30.459259259259262,19.948148148148153,25.20370370370371,29.400000000000002,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.799556720430132,15.97592000000003,31.775840000000017,63.64035617498,0.14944004831384408,0.309922207908871,16.115271612903257,101266.29024193548
Mutimbuzi,1995-02-01,1995,2,,,17.03,17.03,31.65555555555556,19.72222222222222,25.68888888888889,139.89999999999998,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.92293934523815,16.25976000000003,32.739040000000045,26.65758135646,-0.13959963995744046,0.3028628504360119,15.67004703869054,101260.38806547619
Mutimbuzi,1995-03-01,1995,3,,,20.05,20.05,29.889999999999997,19.76,24.825,20.200000000000003,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.19425750000005,17.358300000000042,31.75448,22.8099822003,0.4210879613051075,0.5611953932840591,15.397877352150545,101165.31459005378
Mutimbuzi,1995-04-01,1995,4,,,14.22,14.22,30.141379310344828,19.771428571428576,24.9564039408867,104.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.289028291666682,17.270039999999995,31.41300000000001,4.1990280254000005,0.9336067647576944,0.6952530336833334,14.767477569444452,101101.085625
Mutimbuzi,1995-05-01,1995,5,,,5.84,5.84,29.89,19.48,24.685000000000002,51.400000000000006,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.426902526881747,16.618130000000008,30.872460000000046,27.8170108697,1.1623701328451612,0.745252007452285,15.07638631720431,101305.39514112903
Mutimbuzi,1995-06-01,1995,6,,,3.04,3.04,30.165000000000003,18.89333333333333,24.52916666666667,9.7,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.808334472222214,15.71902,31.297140000000013,7.417201919919999,0.870310084082639,1.080805205544889,14.375675333333334,101351.08650694444
