river,year,month,water_level,runoff,temp_max_observed,temp_min_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean,temp_max_imputed,temp_min_imputed,precip_bias_factor,precip_imputed,ndvi,water_level_imputed_v2,wl_imputed_v2,water_level_m
Jiji,2000,9,0.3436666666666665,,23.546666666666667,9.1,4.4,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,21.891680388888915,15.75567000000001,28.61062000000004,10.64610482902,-0.9219082725388889,0.9274790449049306,9.741249750000009,101239.5669652778,False,False,0.7469623692808592,False,0.5235757019367685,0.3436666666666665,False,770.534
Buzimba,2000,9,1.479666666666667,5.57,31.58333333333333,18.226666666666667,23.4,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,22.39442615277784,17.94903000000005,27.421960000000013,55.08208279818,0.3077887231275,0.56330803827,15.85277573611114,101154.30743055556,False,False,0.2550133648657899,False,0.3430912027515604,1.479666666666667,False,770.534
Nyengwe,2000,9,,0.69,31.58333333333333,18.226666666666667,23.4,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,24.610935222222224,22.37298000000004,27.606040000000007,25.59924126578,0.9762443972480556,0.2117238374591666,16.271802888888942,101076.3306736111,False,False,0.3658537084356579,False,0.4314134851255125,0.8162336094635076,True,770.534
Mulembwe,2000,9,0.4366666666666666,5.57,23.546666666666667,9.1,4.4,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,22.39442615277784,17.94903000000005,27.421960000000013,55.08208279818,0.3077887231275,0.56330803827,15.85277573611114,101154.30743055556,False,False,0.3376177859350189,False,0.2680152508776385,0.4366666666666666,False,770.534
Kaburantwa,2000,9,,0.07,33.43655000000001,16.46682000000004,0.4663760292062209,MPARAMBO,MPARAMBO,grid_m3.00_29.25,24.09246731944449,16.46682000000004,33.43655000000001,0.2112388651,1.014768432154722,0.8774275041436111,7.917285694444502,101104.1983888889,True,True,2.207813552612297,True,0.429644487121654,1.2851514312009489,True,770.534
Nyamagana,2000,9,,,33.43655000000001,16.46682000000004,0.4619477807649912,MPARAMBO,MPARAMBO,grid_m3.00_29.25,24.09246731944449,16.46682000000004,33.43655000000001,0.2112388651,1.014768432154722,0.8774275041436111,7.917285694444502,101104.1983888889,True,True,2.186850324850525,True,0.3042080187472135,0.5666479435483865,True,770.534
Nyengwe,2000,10,,2.18,29.841379310344827,19.420689655172406,90.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.821098602150585,20.40936000000005,26.714,226.76157910824,0.985361016860524,0.0253568226643817,18.117973360215103,101142.114952957,False,False,0.3658537084356579,False,0.415108946226655,0.7623001821279232,True,770.4259999999999
Rusizi,2000,10,,,30.622580645161293,20.07741935483871,40.2,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.30782590053764,17.268430000000023,33.16696000000002,54.69036115934,1.1232571558377689,0.6588518666494624,11.866017567204324,101172.23900537634,False,False,1.5043629271954442,False,0.516490641567833,2.1450500000000003,True,770.4259999999999
Mulembwe,2000,10,0.6012903225806452,11.61,22.39677419354839,10.670967741935485,165.70000000000002,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.6382345295699,18.16560000000004,26.143700000000024,392.64559762796,0.2495132979211021,0.411372028719758,17.379600618279596,101223.76313844087,False,False,0.3376177859350189,False,0.345565688784949,0.6012903225806452,False,770.4259999999999
Kaburantwa,2000,10,,0.3,32.71127000000001,16.161950000000047,81.36840309469652,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.13290021505378,16.161950000000047,32.71127000000001,36.8547439155,0.6037652819978495,0.5085413093896505,11.43831489247316,101201.12889784948,True,True,2.207813552612297,True,0.5673328274239136,1.3348830963864966,True,770.4259999999999
Jiji,2000,10,0.4416129032258065,,22.39677419354839,10.670967741935485,165.70000000000002,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.486626075268816,15.02126000000004,28.24905000000001,174.63421818598,-0.5095474685879032,0.5149847841946237,13.589367177419376,101314.24549731184,False,False,0.7469623692808592,False,0.5132748232506865,0.4416129032258065,False,770.4259999999999
Nyamagana,2000,10,,,32.71127000000001,16.161950000000047,80.59580870389408,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.13290021505378,16.161950000000047,32.71127000000001,36.8547439155,0.6037652819978495,0.5085413093896505,11.43831489247316,101201.12889784948,True,True,2.186850324850525,True,0.4494586719851725,0.6818006259600621,True,770.4259999999999
Buzimba,2000,10,1.444516129032258,11.61,29.841379310344827,19.420689655172406,90.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,21.6382345295699,18.16560000000004,26.143700000000024,392.64559762796,0.2495132979211021,0.411372028719758,17.379600618279596,101223.76313844087,False,False,0.2550133648657899,False,0.3058261609149205,1.444516129032258,False,770.4259999999999
Nyakagunda,2000,10,,,29.37020000000001,14.064540000000022,77.22130250112619,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.734179502688164,14.064540000000022,29.37020000000001,38.68651394404,-0.7980416212809139,0.598644950925914,10.747294677419347,101294.37992607529,True,True,1.9960780806672505,True,0.5841961823206785,0.4608989642439501,True,770.4259999999999
Mutimbuzi,2000,10,,19.08,30.622580645161293,20.07741935483871,40.2,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.30782590053764,17.268430000000023,33.16696000000002,54.69036115934,1.1232571558377689,0.6588518666494624,11.866017567204324,101172.23900537634,False,False,1.5476478434872514,False,0.5464689486811585,1.4671989580237683,True,770.4259999999999
Jiji,2000,11,0.6479999999999999,,20.60333333333333,11.243333333333332,324.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,18.9378980555556,14.612360000000024,24.27206000000001,292.17171742906,-0.1487673676720833,0.2199639435519444,15.471779458333344,101280.57131944444,False,False,0.7469623692808592,False,0.706775324924882,0.6479999999999999,False,770.688
Mulembwe,2000,11,1.2303333333333335,17.36,20.60333333333333,11.243333333333332,324.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.82297022222224,18.014700000000005,24.75558000000001,596.45771960764,0.0795027609150555,0.37642417333125,17.774421319444457,101170.671875,False,False,0.3376177859350189,False,0.68051673500329,1.2303333333333335,False,770.688
Nyamagana,2000,11,,,29.63730000000004,15.230740000000026,207.9359347691168,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.80183340277779,15.230740000000026,29.63730000000004,95.08466693226,0.4454912591527777,0.1465576394269444,14.501738111111138,101164.70661111112,True,True,2.186850324850525,True,0.658293084445645,0.833109229037555,True,770.688
Nyakagunda,2000,11,,,26.58846,12.930660000000046,253.376940834839,MPARAMBO,MPARAMBO,grid_m2.75_29.00,19.53609399999999,12.930660000000046,26.58846,126.93738951842002,-0.4406537595891666,0.1807101982611111,13.4280399305556,101248.1496875,True,True,1.9960780806672505,True,0.76308262023972,0.584658654192489,True,770.688
Buzimba,2000,11,1.6563333333333328,17.36,28.056666666666665,19.37,96.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.82297022222224,18.014700000000005,24.75558000000001,596.45771960764,0.0795027609150555,0.37642417333125,17.774421319444457,101170.671875,False,False,0.2550133648657899,False,0.58224617773825,1.6563333333333328,False,770.688
Rusizi,2000,11,,,28.86666666666667,19.48,203.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.01122976388893,16.44586000000004,30.96346,119.96769869268,0.4472233010944444,0.0123820198476388,15.055804305555569,101135.4833125,False,False,1.5043629271954442,False,0.677676956593624,2.7318999999999996,True,770.688
Nyengwe,2000,11,,10.7,28.056666666666665,19.37,96.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.87734565277782,20.38928000000004,25.863,346.60911497454,0.5328217177777778,0.2801283298358333,18.749060722222225,101096.21390972222,False,False,0.3658537084356579,False,0.589904081357534,0.7403974149783883,True,770.688
Kaburantwa,2000,11,,0.32,29.63730000000004,15.230740000000026,209.92921629867,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.80183340277779,15.230740000000026,29.63730000000004,95.08466693226,0.4454912591527777,0.1465576394269444,14.501738111111138,101164.70661111112,True,True,2.207813552612297,True,0.710810358461776,1.621434208155939,True,770.688
Mutimbuzi,2000,11,,17.58,28.86666666666667,19.48,203.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.01122976388893,16.44586000000004,30.96346,119.96769869268,0.4472233010944444,0.0123820198476388,15.055804305555569,101135.4833125,False,False,1.5476478434872514,False,0.712470794582963,1.2618615512083622,True,770.688
Nyakagunda,2000,12,,,27.13394,13.559780000000046,121.13231348434364,MPARAMBO,MPARAMBO,grid_m2.75_29.00,19.52172284946238,13.559780000000046,27.13394,60.68515788914,-0.3995844318657258,0.1571428641331989,13.258782258064514,101355.50409274192,True,True,1.9960780806672505,True,0.7759814731888726,0.5917996927803383,True,770.6935000000001
Rusizi,2000,12,,,29.46129032258064,20.12258064516129,150.70000000000002,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.10461513440862,16.683130000000006,30.29170000000005,70.87039930448,0.2344645219500806,0.1843448573576613,15.66546302419357,101252.66487903228,False,False,1.5043629271954442,False,0.689073564799617,2.599299999999996,True,770.6935000000001
Kaburantwa,2000,12,,0.1,28.985070000000007,15.242150000000038,148.2654639566119,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.665295793010785,15.242150000000038,28.985070000000007,67.15488442454,0.4217518832972043,0.217638549381586,14.78500561827957,101278.14202956988,True,True,2.207813552612297,True,0.7414345094045895,1.7153007317495683,True,770.6935000000001
Nyengwe,2000,12,,13.33,28.277419354838703,19.38387096774193,217.8,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.458676626344072,20.228660000000048,25.59493000000004,429.85272391002,0.2441303896438172,0.5023485197623656,18.69389362903229,101231.86211021504,False,False,0.3658537084356579,False,0.494697228966274,0.7484945702933175,True,770.6935000000001
Buzimba,2000,12,1.912258064516129,15.27,28.277419354838703,19.38387096774193,217.8,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.63158625000005,18.390770000000032,25.50900000000001,617.51794838228,0.0280790646537096,0.6911926055111559,17.721132352150562,101302.32080645162,False,False,0.2550133648657899,False,0.4159512185248675,1.912258064516129,False,770.6935000000001
Jiji,2000,12,0.8112903225806453,,20.41935483870968,11.464516129032258,246.3,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,18.67611939516132,14.93900000000002,24.976740000000007,305.71627598582,-0.0899616161553763,0.4292651553490592,15.789777325268858,101415.76112231184,False,False,0.7469623692808592,False,0.528438380301686,0.8112903225806453,False,770.6935000000001
Nyamagana,2000,12,,,28.985070000000007,15.242150000000038,146.85768081910476,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.665295793010785,15.242150000000038,28.985070000000007,67.15488442454,0.4217518832972043,0.217638549381586,14.78500561827957,101278.14202956988,True,True,2.186850324850525,True,0.7197884148419065,1.1035943876941454,True,770.6935000000001
Mulembwe,2000,12,1.6938709677419357,15.27,20.41935483870968,11.464516129032258,246.3,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.63158625000005,18.390770000000032,25.50900000000001,617.51794838228,0.0280790646537096,0.6911926055111559,17.721132352150562,101302.32080645162,False,False,0.3376177859350189,False,0.633091953745833,1.6938709677419357,False,770.6935000000001
Mutimbuzi,2000,12,,12.2,29.46129032258064,20.12258064516129,150.70000000000002,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.10461513440862,16.683130000000006,30.29170000000005,70.87039930448,0.2344645219500806,0.1843448573576613,15.66546302419357,101252.66487903228,False,False,1.5476478434872514,False,0.6999945413294885,1.5095400810327302,True,770.6935000000001
Kaburantwa,2001,1,,0.67,28.581380000000024,15.711760000000028,271.9414365851096,MPARAMBO,MPARAMBO,grid_m3.00_29.25,20.85809434139788,15.711760000000028,28.581380000000024,123.17228339474,0.1691822744455914,-0.0942448858298387,15.01130755376346,101291.13929435484,True,True,2.207813552612297,True,0.703778295039915,1.7363250340297802,True,770.567
Buzimba,2001,1,1.889677419354839,16.61,28.161290322580644,19.100000000000005,162.4951537841344,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.3469503091398,16.756200000000035,24.442960000000028,637.20250062052,0.1480903627732527,0.2392590848111559,17.349114435483898,101290.50153225806,False,False,0.2550133648657899,True,0.331533344432263,1.889677419354839,False,770.567
Rusizi,2001,1,,,28.200000000000006,19.81935483870968,113.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,21.959743924731185,16.104270000000042,29.72787,223.77324098308,-0.441662819841129,-0.2018728351829301,16.31624981182796,101270.0514516129,False,False,1.5043629271954442,False,0.5617367535176125,2.3718,True,770.567
Jiji,2001,1,1.2851612903225809,,19.70322580645161,11.367741935483872,214.9,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,18.213095685483893,14.756070000000022,24.01498000000004,352.16569849538,0.2411328801461021,0.4364013265413978,15.6238015860215,101401.37517473118,False,False,0.7469623692808592,False,0.614748546790929,1.2851612903225809,False,770.567
Nyengwe,2001,1,,13.44,28.161290322580644,19.100000000000005,139.0589055705599,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.343249220430152,19.80110000000002,24.6121,380.0942900515,0.4163274058663979,0.0342400256,18.226584663978485,101217.70313844086,False,False,0.3658537084356579,True,0.4977596673719054,0.6723319103876904,True,770.567
Mulembwe,2001,1,1.945806451612903,16.61,19.70322580645161,11.367741935483872,214.9,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.3469503091398,16.756200000000035,24.442960000000028,637.20250062052,0.1480903627732527,0.2392590848111559,17.349114435483898,101290.50153225806,False,False,0.3376177859350189,False,0.317666723499466,1.945806451612903,False,770.567
Nyamagana,2001,1,,,28.581380000000024,15.711760000000028,269.3593479543681,MPARAMBO,MPARAMBO,grid_m3.00_29.25,20.85809434139788,15.711760000000028,28.581380000000024,123.17228339474,0.1691822744455914,-0.0942448858298387,15.01130755376346,101291.13929435484,True,True,2.186850324850525,True,0.6967507267650825,1.047065453281424,True,770.567
Mutimbuzi,2001,1,,15.95,28.200000000000006,19.81935483870968,113.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,21.959743924731185,16.104270000000042,29.72787,223.77324098308,-0.441662819841129,-0.2018728351829301,16.31624981182796,101270.0514516129,False,False,1.5476478434872514,False,0.6913143979547924,1.3323370984629277,True,770.567
Nyakagunda,2001,1,,,26.67123000000004,13.712800000000016,205.1966112807173,MPARAMBO,MPARAMBO,grid_m2.75_29.00,19.056851451612943,13.712800000000016,26.67123000000004,102.79989208244,-0.0504642203316128,-0.1771424410543682,13.645422284946278,101360.30651209678,True,True,1.9960780806672505,True,0.7380912077074795,0.6084693086233383,True,770.567
Kaburantwa,2001,2,,0.43,30.29006000000004,14.874540000000025,66.41384021548645,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.93726392857144,14.874540000000025,30.29006000000004,30.081272096960003,0.3747272708418154,0.3233665752336309,14.205889464285749,101158.3701190476,True,True,2.207813552612297,True,0.74667262577615,1.5811285409809384,True,771.031
Mulembwe,2001,2,1.7953571428571435,16.96,21.2,10.38928571428571,157.99999999999994,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.95935885416668,18.07930000000005,26.0539,532.1578972967001,-0.0621681901419642,0.7815226148322917,17.838221651785716,101195.24881696427,False,False,0.3376177859350189,False,0.496143749557165,1.7953571428571435,False,771.031
Nyamagana,2001,2,,,30.29006000000004,14.874540000000025,65.78323965715401,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.93726392857144,14.874540000000025,30.29006000000004,30.081272096960003,0.3747272708418154,0.3233665752336309,14.205889464285749,101158.3701190476,True,True,2.186850324850525,True,0.6841386688615074,1.0590185650281616,True,771.031
Mutimbuzi,2001,2,,12.43,28.688235294117646,19.488235294117644,77.19999999999999,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.28845443452383,16.25735000000003,30.60647,41.71466838038,0.3976561447467261,0.249938374725744,15.38081328869049,101132.03901785714,False,False,1.5476478434872514,False,0.693424813721242,1.4681088192211185,True,771.031
Rusizi,2001,2,,,28.688235294117646,19.488235294117644,77.19999999999999,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.28845443452383,16.25735000000003,30.60647,41.71466838038,0.3976561447467261,0.249938374725744,15.38081328869049,101132.03901785714,False,False,1.5043629271954442,False,0.647552285183417,2.261650000000001,True,771.031
Buzimba,2001,2,1.8853571428571427,16.96,28.78571428571428,19.014285714285712,135.7073760295349,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.95935885416668,18.07930000000005,26.0539,532.1578972967001,-0.0621681901419642,0.7815226148322917,17.838221651785716,101195.24881696427,False,False,0.2550133648657899,True,0.3715744959686935,1.8853571428571427,False,771.031
Jiji,2001,2,0.8175,,21.2,10.38928571428571,157.99999999999994,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,19.094792604166685,15.168100000000038,26.091000000000008,221.4174271764,-0.1558251837577381,0.4499694738142857,15.877624404761946,101309.18706845236,False,False,0.7469623692808592,False,0.547399755392289,0.8175,False,771.031
Nyengwe,2001,2,,11.25,28.78571428571428,19.014285714285712,128.24292877688475,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.871834300595253,20.275260000000003,25.633020000000045,350.530624181,0.1344216893970238,0.5802475614022322,18.85618933035716,101123.5983407738,False,False,0.3658537084356579,True,0.4872480683597285,0.7117014013381127,True,771.031
Nyakagunda,2001,2,,,28.424980000000005,13.749400000000035,74.37873905667438,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.208779970238083,13.749400000000035,28.424980000000005,37.2624396696,-0.6220320523924107,0.2645388556622023,12.279796815476232,101228.8625,True,True,1.9960780806672505,True,0.6885503990596971,0.4810763901689701,True,771.031
Nyamagana,2001,3,,,31.598569999999995,13.241720000000043,64.11584811202094,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.049401626344093,13.241720000000043,31.598569999999995,29.31880951496,0.3038878692743763,0.3855895786869623,14.179925672043057,101197.87170026882,True,True,2.186850324850525,True,0.659713563192776,0.8346969683393071,True,771.047
Rusizi,2001,3,,,29.274193548387093,19.53870967741936,99.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.373492029569945,16.296040000000005,32.56927000000002,28.53918086072,0.5055769047513441,0.4438118676270833,15.050762271505391,101169.0254435484,False,False,1.5043629271954442,False,0.639766188316952,2.3065000000000024,True,771.047
Buzimba,2001,3,1.8748387096774195,16.64,27.87419354838709,18.55806451612904,140.68895706247733,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.8745763306452,18.03146000000004,26.229600000000005,551.69248535864,-0.1315106831110215,0.773497529456371,17.88221120967745,101241.77342741936,False,False,0.2550133648657899,True,0.4995380668612115,1.8748387096774195,False,771.047
